f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,estado
0.68881,1.26593,-0.03651,-0.51911,-0.83979,-0.78527,-0.13102,0.84249,0.31773,1.46642,0.71038,-0.16673,0.06017,-0.3037,0.28488,-0.44071,0.03134,1.18918,-0.24379,0.11939,-0.24161,-0.176,0.67146,-0.32644,0.21852,v/at
1.1388,0.13503,0.82556,1.19891,-0.26094,-1.6322,-1.00709,-0.34884,-0.33596,1.13534,0.2168,0.47809,-0.02329,0.00504,0.89274,-0.05375,0.44296,0.15877,0.02188,0.87222,0.06494,0.48534,-0.01675,0.01333,0.89939,v/at
1.95881,1.3127,-0.15786,0.03451,-0.54646,-1.44513,-0.6061,0.12865,-0.0985,1.92269,0.43259,0.98943,-0.08453,0.33183,1.10024,-0.5893,1.34448,0.37642,0.69779,1.17655,-0.22524,1.26768,0.09791,0.52677,1.22386,v/at
0.51502,0.11496,-0.39318,0.37291,0.90529,-0.81213,-0.69505,-0.32401,-0.27133,0.22408,0.81003,0.22131,-0.07244,-0.11315,0.64087,-0.05375,0.34497,0.23898,-0.03756,0.82852,0.27419,0.36384,0.08621,-0.04234,0.79565,v/at
0.90554,0.31726,0.24737,0.75073,-0.31272,-1.4687,-0.90663,0.20597,0.10113,1.1077,0.67047,0.67559,-0.25269,0.10434,0.90582,0.32708,0.86882,-0.18431,0.35957,0.94046,0.52183,0.74759,-0.29362,0.18022,0.93033,v/at
1.95573,2.10049,0.77934,-1.02194,-1.3236,-0.28448,0.72822,-0.14597,-0.29829,1.57475,-0.22923,-0.25455,0.61144,-0.36964,0.33586,-0.05987,-0.50515,0.56174,-0.53078,0.18703,0.24166,-0.38873,0.56213,-0.4231,0.18969,v/at
1.94133,1.7068,0.31691,-1.27225,-1.74044,0.02545,0.83149,-0.22232,-0.02055,2.19328,0.2189,-0.59937,0.54733,-0.54823,-0.1832,0.69429,-0.8128,0.5405,-0.68032,-0.41309,0.75137,-0.70507,0.59894,-0.58656,-0.35156,v/at
0.64576,0.67434,-0.14758,-0.02344,0.44126,-1.04168,-0.70933,0.31153,-0.217,0.90732,0.47993,0.27926,-0.07168,-0.08799,0.71081,-0.72024,0.5435,0.97477,0.19319,0.76211,-0.24257,0.38117,0.39644,-0.01805,0.80656,v/at
1.31176,1.11023,-0.1051,0.28966,0.06227,-1.11143,-0.69971,-0.06588,-0.44353,1.13013,0.1753,0.50924,0.3778,-0.05392,0.9555,-1.06777,0.74434,1.02673,0.26293,1.01342,-0.47433,0.71766,0.65827,0.10839,1.04013,v/at
1.12733,1.93068,-0.09964,-0.98859,-2.13149,-0.51114,1.27194,1.11689,0.59346,1.73496,0.11341,-0.68486,0.66851,-0.61909,-0.49683,0.73978,-0.903,0.67972,-0.74678,-0.78897,0.66961,-0.87505,0.68578,-0.6707,-0.76409,ac
0.75838,1.64411,-0.11444,0.11112,-0.3002,-1.51885,-0.62639,0.96414,0.1047,1.17686,0.89846,0.21563,-0.0956,-0.14402,0.60582,-0.29164,0.29851,1.04102,0.0019,0.53222,0.19767,0.16776,0.48761,-0.17925,0.61004,v/at
0.95351,0.41141,-0.6115,-1.54207,-1.37321,0.53742,1.27513,0.42647,0.26559,1.75844,-0.5271,-1.04237,0.62254,-0.65762,-1.5993,-0.23385,-1.13043,0.65026,-0.76766,-1.85869,-0.11523,-1.03499,0.70002,-0.68512,-1.54376,ac
-0.79401,-1.18843,0.14017,1.30179,1.36331,-0.76062,-0.86007,-0.46785,-0.37222,-0.81061,1.49271,-0.29443,0.14551,-0.41274,0.15849,1.4553,-0.00321,-0.21572,-0.2325,0.40718,1.31868,-0.17593,0.07631,-0.35645,0.2412,v/at
-0.50831,-0.1166,-0.00526,0.0238,-0.04709,0.50187,0.50924,-0.52748,0.10765,-0.55818,1.59984,-0.75464,0.40302,-0.57978,-0.55716,2.15216,-0.81221,0.37704,-0.66159,-0.58273,1.76031,-0.77186,0.4791,-0.59975,-0.64266,v/at
1.01002,0.30476,0.7379,-0.23353,-0.73982,-0.38529,0.44125,-0.00115,-0.49703,1.1549,1.46351,-0.68458,0.35632,-0.55188,-0.47554,1.99049,-0.75936,0.32893,-0.643,-0.50224,1.6514,-0.68365,0.42429,-0.5736,-0.48215,v/at
1.0817,0.71937,1.10593,0.48067,-1.32978,-1.01071,0.06662,-0.10426,-0.18538,1.39925,1.2159,-0.50806,0.20309,-0.46231,-0.21393,1.54886,-0.61422,0.18457,-0.56623,-0.27121,1.3307,-0.50129,0.25278,-0.47452,-0.19675,v/at
-1.01273,-0.13236,-1.84586,-1.50417,-0.89884,0.35039,0.94953,1.72438,2.2022,0.29921,2.30798,-1.05348,0.56621,-0.65832,-1.77089,1.49155,-1.00384,0.59698,-0.74989,-0.99105,1.67495,-1.00044,0.63731,-0.67665,-1.41209,v/at
-1.60058,-1.23052,-1.52634,-1.31684,-0.63997,1.87663,2.04151,0.81112,0.65411,-0.41846,0.39217,-1.12057,0.58469,-0.66559,-2.30092,1.11293,-1.16138,0.61739,-0.77095,-2.36744,0.83058,-1.10347,0.66735,-0.6917,-2.2871,ac
-2.082,-1.83075,-1.89902,-1.1317,0.21423,1.37603,1.28559,1.19701,1.58098,-1.30794,1.61695,-1.06782,0.5774,-0.66253,-1.69423,1.52137,-1.01705,0.61764,-0.75183,-1.06342,1.36861,-1.02941,0.64905,-0.68435,-1.52216,v/at
-2.14516,-3.05194,-0.45376,1.7344,3.33592,0.62289,-0.82793,-1.74278,-1.11794,-2.89997,0.73697,-0.66584,0.45806,-0.58494,-0.23522,0.47171,-0.39999,0.359,-0.53327,0.26097,0.49897,-0.51441,0.46075,-0.55996,-0.00445,v/at
-3.06042,-4.73267,-1.48878,1.6187,5.1413,1.19957,-0.70051,-2.32255,-1.15431,-4.19511,-0.17544,-0.8193,0.53941,-0.63195,-0.53482,-0.08808,-0.57147,0.538,-0.64966,0.05472,-0.25839,-0.73437,0.59036,-0.64453,-0.37796,v/at
-1.993,-2.24254,-0.55824,0.86669,2.60339,1.04701,-0.09331,-1.1774,-0.87278,-2.6254,0.20471,-0.55386,0.43625,-0.53724,-0.03877,-0.46621,-0.01891,0.09064,-0.1485,0.51619,-0.33532,-0.02367,-0.31141,-0.00451,0.30749,v/at
-1.78796,-2.63397,-0.49408,1.05792,2.1402,0.68839,0.42905,-0.94562,-0.63559,-2.53048,0.43024,-0.83832,0.51024,-0.62822,-0.67352,0.90884,-0.80295,0.47232,-0.69777,-0.42431,0.46934,-0.81839,0.55588,-0.64643,-0.69978,v/at
-2.08118,-1.50621,-2.31723,-1.54754,-1.06657,1.25954,1.45893,1.79048,3.45983,-1.1691,2.10628,-1.05073,0.55473,-0.6573,-1.744,2.17898,-0.9757,0.56837,-0.731,-1.09658,1.88779,-1.01261,0.60907,-0.6715,-1.63106,v/at
-0.5464,-1.17806,0.50084,1.41423,0.52358,-0.41795,-0.43859,-0.65104,-0.3571,-0.73818,1.34895,-0.34447,0.04803,-0.37796,-0.00037,1.49959,-0.2089,-0.3038,-0.28269,0.15025,1.23333,-0.2545,-0.0074,-0.32684,0.07683,v/at
-0.13306,-0.45565,0.79857,1.13846,0.20117,-0.5742,-0.49776,-0.60935,-0.39144,-0.23541,1.25376,-0.30152,-0.04833,-0.30775,0.004,1.50643,-0.2557,-0.38108,-0.25363,0.02534,1.1883,-0.23225,-0.09358,-0.26963,0.05595,v/at
-1.27427,-1.45783,0.18084,0.81456,0.99696,1.00556,0.38726,-1.19884,-0.80657,-1.62672,1.29977,-0.84945,0.50975,-0.62694,-0.69342,1.88096,-0.80262,0.47635,-0.69671,-0.38452,1.53925,-0.80574,0.55934,-0.63755,-0.60857,v/at
0.51779,1.04477,-0.35025,-1.45606,-1.42395,0.01969,1.40322,1.31626,0.31268,1.49218,1.18352,-1.11029,0.58948,-0.66529,-2.12897,1.80859,-1.1624,0.62649,-0.77172,-2.25009,1.4751,-1.08866,0.6741,-0.69154,-2.01284,ac
-1.54238,-0.53394,-1.49062,-1.25874,-0.73815,1.32199,1.89131,1.33783,1.19906,-0.7342,1.04816,-1.11742,0.58738,-0.66602,-2.1924,1.78747,-1.16562,0.62389,-0.77214,-2.26603,1.37303,-1.10748,0.67241,-0.693,-2.23011,ac
0.26336,-0.03721,-0.15449,0.4679,0.74143,-1.01525,-1.00871,-0.04146,-0.2529,0.63609,1.46909,-0.28339,0.07596,-0.3072,0.19373,0.99735,0.13397,-0.32021,0.0466,0.53622,1.12884,-0.10571,-0.02923,-0.18829,0.37494,v/at
-0.13942,-0.83079,0.57368,1.29403,-0.187,-0.78883,-0.48291,-0.36707,-0.02122,0.08249,1.16969,-0.21609,-0.09073,-0.2558,0.13837,1.27443,-0.19798,-0.32619,-0.23954,0.14966,1.13285,-0.15522,-0.20154,-0.11717,0.14972,v/at
-0.95875,0.28992,-2.54343,-1.69671,-0.13668,0.02278,0.19573,2.48538,1.97465,0.50445,2.18641,-0.73721,0.20957,-0.47723,-1.2248,1.52708,-0.17771,0.04845,-0.3155,-0.18529,1.7831,-0.43814,0.09705,-0.40314,-0.53029,hid
1.7379,1.02895,0.60723,0.58814,-0.9782,-1.7108,-1.29526,0.53456,0.45892,1.51596,0.73661,2.58324,-4.114,3.72164,1.1806,0.40816,2.53078,-3.64792,3.59443,1.21886,0.49075,2.48788,-3.83099,3.54705,1.21609,v/at
1.33834,1.33941,-0.41307,0.00254,-1.31734,-1.31461,-0.64763,1.41384,1.02641,1.33156,0.91465,2.70256,-5.6998,4.93625,0.77966,0.93884,2.84685,-6.4086,5.30497,0.74068,0.68031,2.75,-5.80524,5.00924,0.86979,v/at
1.39994,1.05366,-0.16356,0.06769,-1.33378,-1.48583,-0.83429,1.12989,1.29912,1.4177,0.74122,2.54447,-5.06451,4.4094,0.88746,0.65715,2.51676,-4.77952,4.10131,0.8479,0.45981,2.40178,-4.57329,3.96543,0.98234,v/at
-1.24445,-0.31451,-2.29193,-1.63628,-1.43972,0.34347,1.30865,2.5931,2.93549,0.10439,2.1654,-0.84561,0.27835,-0.51377,-1.70127,2.39178,-0.5081,0.28483,-0.5307,-0.97809,2.14855,-0.79278,0.32779,-0.50162,-1.04679,hid
-0.55013,-1.0065,0.69221,1.12745,0.56443,-0.32448,-0.66017,-0.16401,-0.05342,-1.13314,-0.24486,1.09615,-1.75959,1.06255,0.784,-0.06071,1.3714,-2.41384,1.59126,0.86929,-0.22745,1.08756,-1.82876,1.12039,0.79668,v/at
-1.28938,-0.32227,-2.19291,-1.64048,-0.14248,0.32784,0.19613,2.26332,2.68432,-0.454,1.21098,-0.81648,0.35386,-0.55976,-1.22588,1.82485,-0.38688,-0.10247,-0.45151,-0.88995,1.32538,-0.65806,0.26823,-0.51734,-0.84901,hid
-0.7345,-0.18134,-0.72374,-0.68642,-0.11486,0.96402,1.26292,-0.09591,0.01366,-0.24689,-0.8343,-0.91638,0.63299,-0.64921,-1.05344,-0.55905,-1.03947,0.62931,-0.76081,-1.17277,-0.36101,-0.9923,0.66928,-0.68386,-1.22302,ac
1.70996,1.72592,0.72663,-0.82985,-0.98675,-0.54585,0.23139,0.05315,-0.26166,1.63196,0.01858,-0.28919,0.81442,-0.44647,0.19012,-0.05963,-0.32182,1.11001,-0.45699,0.08958,0.28565,-0.38693,0.79364,-0.50737,0.14662,v/at
2.00595,2.16925,1.23467,-0.5309,-1.52,-1.12893,-0.04284,0.30506,-0.30044,2.24382,0.23422,-0.32163,0.37901,-0.30218,0.16756,0.27703,-0.58037,0.43772,-0.48292,-0.05472,0.57466,-0.35179,0.27482,-0.25483,0.11177,v/at
-1.65336,-0.8531,-2.53454,-1.7017,-1.85255,0.72633,1.4278,2.41812,4.05764,-0.42988,1.17004,-0.86268,0.38918,-0.56677,-1.07473,1.77852,-0.23872,-0.21241,-0.40889,-0.75994,1.22698,-0.71465,0.37201,-0.53787,-0.73548,hid
-1.23589,-0.21511,-2.09836,-1.53904,-0.94006,0.45523,1.0852,2.53536,2.09883,0.08296,1.87194,-0.83791,0.35048,-0.56678,-1.352,1.79113,-0.62345,0.2398,-0.5472,-0.55233,1.59043,-0.77946,0.34372,-0.54253,-1.04787,hid
0.67912,-0.24869,0.87253,1.38165,0.16758,-1.0066,-1.03303,-0.4482,-0.39493,-0.08381,0.08862,1.71758,-1.49769,1.34186,1.28384,-0.3993,1.36766,-0.80061,1.05502,1.20432,-0.19803,1.4638,-1.10531,1.06922,1.24191,v/at
-1.28957,-2.43515,0.66877,1.68099,1.83802,1.18988,-0.20124,-2.08171,-1.37249,-2.60456,-0.56353,-0.30509,0.51004,-0.47924,0.35197,-1.09273,-0.28482,0.70751,-0.51612,0.44723,-0.68095,-0.31894,0.57736,-0.50713,0.33771,v/at
-2.01664,-1.54577,-2.62856,-1.7927,-2.06903,1.14497,2.1344,2.48207,4.26886,-0.87661,2.19168,-1.00896,0.44373,-0.61064,-2.39901,1.63534,-0.93291,0.55954,-0.69629,-1.71324,1.79249,-0.96876,0.52611,-0.63428,-2.13593,hid
-2.23337,-1.48602,-2.79592,-1.65628,-1.42604,1.58982,1.60505,1.83855,4.05899,-1.38857,1.78966,-0.90805,0.43759,-0.61288,-1.38263,0.77123,-0.92699,0.62145,-0.71921,-0.99199,1.24369,-0.96431,0.58405,-0.66249,-1.43396,hid
1.02372,0.63524,0.12685,1.72908,0.27052,-1.88253,-1.77063,0.06137,-0.2023,0.42868,-0.10407,2.02113,-1.51197,1.56208,1.38888,-0.42348,1.90926,-1.44577,1.58774,1.26631,-0.15591,1.92264,-1.35221,1.35479,1.30083,v/at
1.05691,-0.06197,0.71664,1.53751,0.34304,-1.40372,-1.08035,-0.7431,-0.56078,0.22238,-0.7244,1.8682,-0.75518,1.28535,1.46184,-1.16445,1.62119,-0.47372,1.21664,1.33756,-0.92252,1.76235,-0.66203,1.14555,1.418,v/at
0.83271,0.94473,0.35068,-0.31189,-0.63154,0.43558,0.34628,-0.2178,-0.47813,0.31373,-0.63905,-0.0769,0.48914,-0.28305,0.43504,-0.59752,-0.46946,0.51995,-0.46774,0.15123,-0.2356,-0.33885,0.49401,-0.36865,0.20083,v/at
0.07058,1.19249,-0.02699,-0.99365,0.28095,2.00046,0.21345,-1.55342,-0.97047,-0.20274,-1.23212,-0.34145,0.73962,-0.41646,0.13422,-1.12094,-0.45433,0.6657,-0.48227,0.08491,-0.81347,-0.37451,0.70124,-0.43594,0.1031,ac
-1.08967,-0.43886,0.24662,0.44364,1.02625,0.22544,0.00906,-0.79483,-0.76932,-0.64437,-0.04244,-0.07103,0.17643,-0.34182,0.46418,-0.05075,0.57411,-1.06628,0.46742,0.73626,-0.0555,0.3533,-0.51926,0.10901,0.61543,v/at
-1.79091,-0.90652,-2.55525,-1.82322,-1.61184,1.21019,1.39181,2.1468,4.14327,-1.03951,1.35909,-0.66032,0.14508,-0.47596,-1.26794,0.06117,-0.82526,0.5585,-0.63216,-1.51724,0.60104,-0.78247,0.40139,-0.55875,-1.59541,hid
-1.87776,-1.05025,-2.53062,-1.68269,-1.37572,1.11068,1.3448,2.12404,3.66191,-0.80101,1.74432,-0.16696,-0.66298,-0.00812,-1.06869,1.57863,-0.3261,-0.17233,-0.30771,-0.11037,1.57137,-0.54002,0.06936,-0.42607,-0.8544,hid
-2.16958,-1.25937,-2.99549,-2.00033,-2.37633,1.22235,2.15571,2.8045,4.97382,-1.05515,2.13102,-0.80226,0.12916,-0.45286,-2.18379,2.11939,-0.89217,0.16862,-0.5762,-1.86596,2.05843,-0.89758,0.37562,-0.56671,-2.22409,hid
-0.74776,-0.84414,0.05613,0.06795,1.443,1.74256,0.36344,-1.88174,-1.2656,-1.59117,-0.068,-0.54462,0.42596,-0.48461,-0.04504,0.03321,-0.54462,0.30403,-0.53048,0.06548,0.34628,-0.52303,0.40713,-0.48613,-0.0715,v/at
-0.06185,0.36388,-0.08792,-1.42352,-0.69029,1.76768,1.18256,-1.00092,-0.45974,0.84068,-0.16125,-0.87883,0.66517,-0.61448,-0.93527,0.0874,-1.00574,0.67837,-0.73547,-1.26035,0.48467,-0.88106,0.73573,-0.64332,-0.96924,ac
-0.04939,-0.73136,1.02318,1.223,0.38109,-0.44265,-0.71029,-0.52476,-0.51623,-0.58646,0.23002,0.94189,-1.25825,0.97241,0.98636,0.48461,0.47353,-1.01286,0.53949,0.77312,0.55815,0.77287,-1.1931,0.85559,0.85628,v/at
0.16669,-0.44804,1.18125,1.05959,0.28466,-0.14671,-0.73081,-1.05196,-0.5947,-0.47046,0.1668,1.01378,-1.2988,1.05778,1.04466,0.46067,0.64456,-1.24707,0.736,0.85347,0.48599,0.88503,-1.3433,0.97182,0.9253,v/at
-1.21596,-1.08424,-1.08238,-0.28184,2.74914,0.98564,-0.44489,-0.65079,-0.78027,-1.71561,0.75096,-0.24226,-0.48737,0.16099,-0.14995,0.26989,0.1379,-0.27573,-0.12589,0.47848,0.31624,0.05699,-0.34679,0.04832,0.42407,v/at
-0.53674,-1.17257,-0.07241,-0.30435,-0.21441,1.01581,0.67132,-0.12338,0.12316,-0.45687,0.04599,-0.68804,0.58849,-0.6021,-0.43971,0.50388,-0.88299,0.59326,-0.73233,-0.63592,0.37377,-0.85176,0.64037,-0.6538,-0.68281,v/at
-0.96634,-0.91817,-0.74335,-0.43128,1.34228,1.55454,0.74235,-1.05346,-0.57914,-1.45556,-0.96653,-0.8355,0.61476,-0.59556,-0.69049,-1.1465,-0.80194,0.55863,-0.68499,-0.42895,-0.78164,-0.72571,0.67425,-0.60393,-0.40567,ac
-0.06217,-0.96697,0.80071,1.21635,1.00631,-0.14933,-0.77707,-0.90353,-0.65595,-1.19006,0.11351,0.9433,-1.69917,1.29927,0.88529,0.32594,0.61692,-1.28016,0.66519,0.78549,0.04229,0.80776,-1.47493,0.96999,0.82286,v/at
-1.19068,-1.89698,0.35019,0.37621,0.59318,1.28817,0.68489,-1.01782,-0.25698,-1.70249,0.05388,-0.59518,0.4219,-0.5222,-0.18397,0.38115,-0.75503,0.47009,-0.66186,-0.26636,0.23006,-0.70362,0.46134,-0.54759,-0.3763,v/at
0.15269,0.32276,-0.77237,-0.0204,0.52546,-0.83893,-0.83616,0.77371,0.6378,0.10141,0.73067,0.7944,-1.46213,0.96381,0.69813,0.69411,1.16169,-1.81908,1.24641,0.85522,0.46996,0.97095,-1.62538,1.1166,0.8093,v/at
-0.35163,-0.50203,-0.31131,0.71537,1.94488,-0.75702,-1.36647,0.09359,-0.44524,-0.84112,0.6238,0.38986,-0.71361,0.43889,0.71699,0.21228,0.63509,-0.45467,0.40989,0.95802,0.29988,0.49855,-0.58682,0.40861,0.819,v/at
-1.014,-1.11578,-0.40133,0.9171,1.9856,-0.2987,-0.89351,-0.04077,-0.37003,-1.58977,0.11116,0.18633,-0.59065,0.22692,0.53236,-0.15055,0.29808,-0.34228,0.05432,0.7667,-0.24547,0.22096,-0.40482,0.09097,0.61947,v/at
0.53975,0.76078,-0.31101,0.3396,1.33464,-1.3328,-1.62255,0.31024,-0.18287,0.25775,0.41866,0.7051,-1.16539,0.7024,0.79009,0.12496,0.97122,-1.15006,0.87103,0.99841,0.04291,0.80515,-0.98052,0.69483,0.93684,v/at
0.28708,-0.33228,1.00571,0.4583,0.20034,-0.39236,-0.48886,-0.32517,-0.43453,0.03102,-0.38862,-0.12087,0.3805,-0.24043,0.38067,-0.04493,-0.39921,0.38994,-0.45385,0.15604,-0.10239,-0.23774,0.33532,-0.31903,0.27609,v/at
0.25323,0.37613,-0.5138,-1.41832,-0.72342,0.88477,1.4357,0.41833,-0.11106,0.74652,-0.26049,-1.01029,0.60257,-0.64965,-1.40618,0.24685,-1.0545,0.61473,-0.75483,-1.31401,0.29345,-0.98428,0.67742,-0.67447,-1.2858,ac
-0.41929,-0.30643,-0.51792,0.75412,2.10323,-0.71435,-1.30398,-0.05826,-0.45253,-1.04765,0.39279,0.40371,-0.59176,0.3402,0.74718,0.07917,0.66681,-0.58743,0.42456,0.94777,0.19277,0.49392,-0.57542,0.36165,0.8146,v/at
0.67571,-0.20738,0.87482,0.99975,0.2421,-0.86653,-0.97786,-0.36018,-0.26229,-0.09084,-0.00883,1.73797,-2.79395,2.43079,1.16364,-0.0082,1.54692,-2.42845,1.91209,1.11784,-0.12752,1.79919,-2.88124,2.44528,1.19089,v/at
0.44797,0.2512,0.55859,0.57854,0.61997,-1.09151,-1.00118,-0.39197,-0.31482,0.42915,-0.32817,0.32631,-0.8321,0.42179,0.55731,-0.24201,0.58967,-1.11774,0.62535,0.81164,-0.35148,0.52093,-0.87253,0.48493,0.75775,v/at
1.37997,1.03468,0.15978,0.4102,-0.23569,-1.27213,-1.20492,0.2409,0.06675,1.07836,-0.1259,1.53101,-2.05672,1.69675,1.15687,-0.0079,1.8364,-2.68874,2.29424,1.17549,-0.22227,1.74842,-2.421,2.06565,1.22624,v/at
0.50839,0.09048,0.74366,0.59251,0.01115,-0.70355,-0.78791,0.08166,-0.55425,0.54228,-0.15392,-0.06311,-0.00563,-0.15065,0.379,0.1279,-0.32726,-0.05759,-0.31997,0.08801,0.16183,-0.08582,-0.07541,-0.15299,0.30196,v/at
-0.83771,0.21588,-1.41765,-0.38159,1.16065,0.83668,-0.56783,0.72124,0.30226,-1.42921,-0.34477,-0.55855,0.74406,-0.57137,-0.31477,-0.61108,-0.17701,-0.04098,-0.44275,-0.28669,-0.51135,-0.23104,0.24823,-0.47013,-0.27261,v/at
0.25882,0.82156,-0.44661,-0.8641,-0.95658,0.72221,1.08528,0.05817,0.08066,0.57366,-0.75017,-0.73667,0.60876,-0.60467,-0.54543,-0.04037,-0.88873,0.59782,-0.72225,-0.6758,-0.18429,-0.83442,0.64487,-0.64366,-0.66165,v/at
1.55527,0.98141,-0.1512,0.48342,-0.0191,-1.55151,-1.52817,0.31917,0.07992,1.33812,0.01802,1.62637,-2.35704,1.91626,1.11446,0.17849,1.9292,-3.02983,2.49194,1.1121,-0.07808,1.88332,-2.79539,2.3558,1.19274,v/at
0.75092,0.17791,0.50419,0.7999,-0.0536,-1.04215,-0.95858,-0.25735,0.00935,0.49988,-0.64202,1.31484,-1.65642,1.30378,1.10994,-0.51416,1.23775,-1.79598,1.35408,1.06656,-0.71161,1.33394,-1.69726,1.3634,1.13763,v/at
-0.04818,-0.18398,-0.10784,-0.91777,-0.42317,1.15115,1.18471,0.17102,-0.4547,0.07851,-1.30815,-0.845,0.48231,-0.59423,-0.97993,-0.812,-0.97641,0.55109,-0.72754,-1.19977,-0.93722,-0.84669,0.5607,-0.62405,-0.96942,ac
1.15122,0.99065,-0.08213,0.44175,0.52129,-1.7485,-1.79293,0.51289,-0.05292,1.21445,0.57799,1.17025,-1.60177,1.21696,1.01461,0.45881,1.47753,-1.83888,1.525,1.10483,0.38703,1.33927,-1.57372,1.35807,1.12178,v/at
1.0806,0.58752,-0.42202,0.4162,-0.08473,-1.45074,-1.27016,0.98391,0.32177,1.03691,0.52138,1.48827,-3.04281,2.42133,0.88561,0.34028,1.71788,-2.39597,2.11376,1.06801,0.2034,1.74529,-2.79387,2.44583,1.12088,v/at
1.42105,1.95325,-0.29986,0.07815,0.06874,-1.64259,-1.63046,0.95421,0.17426,1.28361,0.25446,1.53823,-1.93045,1.55701,1.12402,0.00194,2.3591,-2.72185,2.51796,1.18684,-0.12863,2.18635,-2.30275,2.08397,1.28323,v/at
0.0015,0.29424,-0.84685,-1.1095,-1.12123,-0.05361,1.40362,1.44336,0.61909,1.02274,-0.29912,-0.59885,0.60504,-0.53145,-0.80284,0.32756,-0.83944,0.50798,-0.62404,-1.07911,0.3036,-0.83516,0.50734,-0.55932,-0.89419,ac
-1.12938,-0.35127,-1.07619,-0.99223,-0.32161,1.12542,1.24417,0.76764,0.41494,-0.24367,0.2001,-0.8504,0.6708,-0.63608,-1.17129,0.59551,-1.01084,0.66848,-0.75711,-1.38841,0.67044,-0.97366,0.67434,-0.68083,-1.24215,ac
-1.40562,-0.97426,-1.84249,-1.21459,-0.84551,1.81891,2.09258,1.59384,0.44239,-0.42771,-0.26546,-1.11046,0.6072,-0.66331,-2.31964,0.28988,-1.17526,0.64249,-0.7711,-2.67109,0.44683,-1.10456,0.69203,-0.69061,-2.40049,ac
-0.00518,0.00578,0.01731,0.88945,1.22866,-0.72029,-0.14604,-0.71034,-0.73512,-0.74251,-0.94558,-0.28052,0.58308,-0.50238,0.36077,-1.58243,-0.09293,0.79312,-0.45963,0.51411,-1.43672,-0.15298,0.69992,-0.4849,0.46359,v/at
0.39187,-0.00551,0.53296,1.15437,0.39828,-1.17389,-0.76989,-0.23778,-0.38079,-0.00201,-0.10458,0.16633,0.18618,-0.27895,0.67774,-0.15493,0.41466,0.12754,-0.10668,0.81049,-0.25155,0.26079,0.18893,-0.23356,0.74037,v/at
-0.80019,-1.42828,0.8421,1.57828,0.7504,-0.05193,-0.1623,-0.92961,-0.52663,-1.61641,-0.63674,-0.33373,0.37268,-0.49466,0.25072,-0.52226,-0.24476,0.35842,-0.49898,0.39944,-0.66555,-0.29227,0.426,-0.49265,0.29361,v/at
1.48199,0.63819,-0.19372,0.50824,-0.10392,-1.19863,-0.41635,-0.2032,-0.39558,1.14986,-0.01769,0.2983,0.42551,-0.21998,0.81084,-1.05205,0.12087,0.71742,-0.27748,0.67554,-0.69822,0.32017,0.6723,-0.17349,0.84123,v/at
-0.1199,0.51622,-0.6662,-1.26829,-1.35999,0.46674,1.28184,1.43863,0.29557,1.22616,-0.79674,-1.06782,0.60093,-0.65972,-1.8087,0.02396,-1.12984,0.62286,-0.76586,-1.93283,-0.20563,-1.0569,0.68099,-0.68595,-1.80086,ac
0.83896,0.1689,0.2656,1.01857,0.18861,-1.14816,-0.5521,-0.31143,-0.54454,0.43553,-0.10699,0.22132,0.38176,-0.25092,0.77109,-0.76207,0.43379,0.77633,-0.07389,0.85271,-0.53282,0.37584,0.50939,-0.15806,0.87285,v/at
0.26404,-0.13825,-0.2205,0.38474,-0.18683,-0.62308,-0.04505,0.04942,0.25401,0.3279,0.46887,-0.12836,0.18729,-0.34306,0.3933,0.05511,0.11838,0.09954,-0.2531,0.59327,0.06971,0.06111,0.21773,-0.27586,0.60717,v/at
0.92833,0.87322,-0.02669,-0.60214,-1.65703,-0.63684,0.80532,1.32084,0.34721,1.59934,-0.10356,-0.67052,0.7792,-0.58933,-0.58951,0.6158,-0.88074,0.79836,-0.71921,-0.89454,0.338,-0.88843,0.72989,-0.66118,-0.90987,ac
1.66498,1.89099,-0.0744,-1.22492,-2.12085,-0.17155,1.11089,0.35457,0.59716,1.96866,0.21132,-0.64438,0.62291,-0.59782,-0.36436,0.77777,-0.88522,0.63293,-0.73297,-0.64221,0.62148,-0.78741,0.68175,-0.63743,-0.51938,ac
-0.98526,-0.14391,-1.36734,-0.78943,0.18285,-0.21992,0.51171,1.66723,0.3973,0.54497,0.18463,-0.70479,0.89155,-0.56275,-1.04337,0.74176,-0.90203,0.86828,-0.69855,-1.45521,0.61947,-0.85752,0.85604,-0.63313,-1.28468,ac
-0.85879,-0.64391,-1.14526,-1.14998,1.93816,-0.13768,-0.66237,1.37502,-0.21115,0.16143,0.80629,-0.97522,0.60236,-0.65675,-1.09319,0.60116,-0.93311,0.5849,-0.74987,-0.85976,0.50366,-0.94752,0.67751,-0.67882,-0.96784,v/at
1.63286,0.72231,-0.08144,0.68292,0.00414,-1.71141,-0.85416,-0.19016,-0.32325,1.48762,0.00126,0.61647,0.18759,0.02055,1.00301,-0.69228,0.57282,0.563,0.00456,0.95322,-0.47771,0.71428,0.35999,0.06876,1.06412,v/at
